txn_id,customer_id,store_id,sku_category,txn_type,amount_paid,timestamp
TXN-100304,CUST-10871,STR-001,Paint,PURCHASE,$76.22,2026-02-27 13:10:06
TXN-100305,CUST-10311,STR-003,Garden,Purchase,31.74,2026-03-03 12:10:06
TXN-100306,CUST-10300,STR-003,Lumber,purch,$89.93,2026-02-05 12:10:06
TXN-100307,CUST-10941,STR-003,Lumber,purch,$20.85,2026-02-10 21:10:06
TXN-100308,CUST-10212,STR-004,Paint,PURCHASE,$38.31,2026-02-20 22:10:06
TXN-100309,CUST-10175,STR-004,Lumber,PURCHASE,102.84,2026-02-16 11:10:06
TXN-100310,CUST-10885,STR-003,Garden,Purchase,31.01,2026-03-02 22:10:06
TXN-100311,CUST-10310,STR-002,Paint,Purchase,102.08,2026-02-08 22:10:06
TXN-100312,CUST-10250,STR-002,Garden,Purchase,111.57,2026-03-03 02:10:06
TXN-100313,CUST-10474,STR-001,Paint,PURCHASE,43.84,2026-02-20 20:10:06
TXN-100314,CUST-10815,STR-003,Garden,PURCHASE,37.84,2026-02-12 06:10:06
TXN-100315,CUST-10753,STR-001,Lumber,purch,$19.75,2026-02-07 01:10:06
TXN-100316,CUST-10835,STR-003,Lumber,Purchase,$113.24,2026-02-20 04:10:06
TXN-100317,CUST-10879,STR-003,Paint,purch,78.63,2026-02-26 05:10:06
TXN-100318,CUST-10045,STR-001,Lumber,PURCHASE,142.54,2026-02-11 06:10:06
TXN-100319,CUST-10354,STR-003,Garden,purch,75.29,2026-03-01 17:10:06
TXN-100320,CUST-10485,STR-004,Garden,Purchase,133.08,2026-03-03 18:10:06
TXN-100321,CUST-10149,STR-004,Hardware,Purchase,$73.61,2026-02-23 21:10:06
TXN-100322,CUST-10212,STR-004,Hardware,PURCHASE,$88.04,2026-02-19 17:10:06
TXN-100323,CUST-10916,STR-004,Hardware,purch,63.83,2026-02-13 13:10:06
TXN-100324,CUST-10892,STR-004,Paint,PURCHASE,140.91,2026-02-18 20:10:06
TXN-100325,CUST-10689,STR-002,Hardware,PURCHASE,$17.34,2026-02-08 05:10:06
TXN-100326,CUST-10586,STR-003,Lumber,purch,103.43,2026-02-13 18:10:06
TXN-100327,CUST-10486,STR-002,Paint,purch,$64.34,2026-02-10 08:10:06
TXN-100328,CUST-10361,STR-002,Paint,PURCHASE,138.2,2026-02-12 16:10:06
TXN-100329,CUST-10106,STR-002,Hardware,PURCHASE,$143.46,2026-03-02 22:10:06
TXN-100330,CUST-10853,STR-002,Paint,Purchase,$91.37,2026-02-24 21:10:06
TXN-100331,CUST-10617,STR-002,Hardware,RETURN,70.92,2026-03-04 08:10:06
TXN-100332,CUST-10437,STR-004,Lumber,PURCHASE,$87.84,2026-02-09 15:10:06
TXN-100333,CUST-10752,STR-002,Garden,Purchase,39.18,2026-02-11 00:10:06
TXN-100334,CUST-10858,STR-004,Lumber,Purchase,87.41,2026-02-03 12:10:06
TXN-100335,CUST-10921,STR-002,Paint,purch,$11.76,2026-02-03 20:10:06
TXN-100336,CUST-10253,STR-004,Lumber,purch,79.84,2026-02-07 12:10:06
TXN-100337,CUST-10365,STR-002,Hardware,PURCHASE,$84.06,2026-02-26 01:10:06
TXN-100338,CUST-10720,STR-001,Paint,purch,80.96,2026-02-03 08:10:06
TXN-100339,CUST-10809,STR-001,Lumber,Purchase,17.69,2026-02-04 05:10:06
TXN-100340,CUST-10658,STR-003,Paint,PURCHASE,58.5,2026-02-14 15:10:06
TXN-100341,CUST-10427,STR-002,Paint,Purchase,$85.06,2026-02-15 02:10:06
TXN-100342,CUST-10128,STR-001,Lumber,Purchase,128.9,2026-02-08 18:10:06
TXN-100343,CUST-10497,STR-001,Paint,purch,31.59,2026-02-06 06:10:06
TXN-100344,CUST-10636,STR-002,Lumber,Purchase,$63.69,2026-02-05 10:10:06
TXN-100345,CUST-10540,STR-002,Lumber,PURCHASE,80.19,2026-02-19 13:10:06
TXN-100346,CUST-10487,STR-001,Garden,PURCHASE,109.38,2026-02-20 00:10:06
TXN-100347,CUST-10051,STR-001,Paint,Purchase,133.98,2026-03-01 11:10:06
TXN-100348,CUST-10109,STR-003,Hardware,PURCHASE,$53.4,2026-02-26 13:10:06
TXN-100349,CUST-10471,STR-003,Lumber,PURCHASE,126.43,2026-02-27 05:10:06
TXN-100350,CUST-10939,STR-004,Hardware,purch,34.74,2026-02-21 16:10:06
TXN-100351,CUST-10514,STR-002,Lumber,purch,$56.79,2026-02-26 02:10:06
TXN-100352,CUST-10784,STR-002,Garden,PURCHASE,120.9,2026-02-04 16:10:06
TXN-100353,CUST-10233,STR-001,Hardware,purch,$110.42,2026-03-01 20:10:06
TXN-100354,CUST-10785,STR-002,Lumber,Return,$33.96,2026-02-03 19:10:06
TXN-100355,CUST-10127,STR-001,Paint,Purchase,$147.68,2026-02-13 16:10:06
TXN-100356,CUST-10315,STR-002,Hardware,PURCHASE,75.39,2026-02-28 18:10:06
TXN-100357,CUST-10758,STR-001,Lumber,purch,115.48,2026-03-03 06:10:06
TXN-100358,CUST-10714,STR-001,Lumber,purch,$101.49,2026-02-21 16:10:06
TXN-100359,CUST-10264,STR-001,Hardware,PURCHASE,138.42,2026-03-02 01:10:06
TXN-100360,CUST-10418,STR-002,Lumber,purch,109.09,2026-02-16 20:10:06
TXN-100361,CUST-10701,STR-001,Paint,PURCHASE,73.73,2026-02-05 23:10:06
TXN-100362,CUST-10562,STR-002,Lumber,purch,16.23,2026-02-23 08:10:06
TXN-100363,CUST-10758,STR-004,Paint,Purchase,131.31,2026-02-16 17:10:06
TXN-100364,CUST-10683,STR-002,Hardware,Purchase,71.84,2026-02-13 08:10:06
TXN-100365,CUST-10966,STR-003,Lumber,PURCHASE,$81.07,2026-02-05 06:10:06
TXN-100366,CUST-10384,STR-004,Hardware,purch,23.26,2026-02-23 09:10:06
TXN-100367,CUST-10194,STR-002,Garden,Purchase,$29.88,2026-02-10 18:10:06
TXN-100368,CUST-10418,STR-003,Garden,PURCHASE,$62.95,2026-02-21 09:10:06
TXN-100369,CUST-10561,STR-004,Garden,Purchase,67.35,2026-02-18 17:10:06
TXN-100370,CUST-10557,STR-004,Paint,Return,145.8,2026-02-07 22:10:06
TXN-100371,CUST-10341,STR-003,Hardware,Return,79.4,2026-02-26 20:10:06
TXN-100372,CUST-10779,STR-003,Garden,purch,93.21,2026-02-07 23:10:06
TXN-100373,CUST-10027,STR-003,Lumber,Purchase,108.54,2026-02-25 22:10:06
TXN-100374,CUST-10883,STR-002,Lumber,PURCHASE,134.04,2026-02-04 20:10:06
TXN-100375,CUST-10638,STR-002,Paint,purch,$133.09,2026-02-21 20:10:06
TXN-100376,CUST-10225,STR-001,Hardware,PURCHASE,44.34,2026-02-04 13:10:06
TXN-100377,CUST-10353,STR-004,Lumber,purch,12.09,2026-02-06 20:10:06
TXN-100378,CUST-10702,STR-004,Paint,purch,$47.99,2026-02-19 11:10:06
TXN-100379,CUST-10132,STR-003,Hardware,PURCHASE,31.25,2026-02-12 00:10:06
TXN-100380,CUST-10439,STR-002,Garden,ret,$29.98,2026-02-07 16:10:06
TXN-100381,CUST-10653,STR-002,Garden,PURCHASE,42.3,2026-03-03 06:10:06
TXN-100382,CUST-10026,STR-004,Garden,Purchase,38.1,2026-02-12 13:10:06
TXN-100383,CUST-10930,STR-003,Garden,PURCHASE,109.06,2026-02-12 01:10:06
TXN-100384,CUST-10169,STR-001,Paint,PURCHASE,38.14,2026-02-26 03:10:06
TXN-100385,CUST-10008,STR-003,Garden,RETURN,112.11,2026-02-12 14:10:06
TXN-100386,CUST-10864,STR-004,Lumber,purch,116.88,2026-03-04 01:10:06
TXN-100387,CUST-10791,STR-001,Hardware,purch,13.81,2026-02-03 14:10:06
TXN-100388,CUST-10747,STR-004,Garden,purch,$75.0,2026-02-10 09:10:06
TXN-100389,CUST-10218,STR-001,Garden,Purchase,80.83,2026-02-19 05:10:06
TXN-100390,CUST-10629,STR-003,Paint,PURCHASE,$10.3,2026-02-03 10:10:06
TXN-100391,CUST-10712,STR-001,Lumber,purch,147.72,2026-02-16 06:10:06
TXN-100392,CUST-10607,STR-002,Paint,PURCHASE,$125.3,2026-02-12 11:10:06
TXN-100393,CUST-10981,STR-003,Garden,purch,125.11,2026-02-05 23:10:06
TXN-100394,CUST-10618,STR-003,Hardware,PURCHASE,61.54,2026-02-26 22:10:06
TXN-100395,CUST-10573,STR-001,Hardware,PURCHASE,72.51,2026-02-21 20:10:06
TXN-100396,CUST-10889,STR-003,Garden,PURCHASE,53.1,2026-02-15 05:10:06
TXN-100397,CUST-10925,STR-003,Lumber,Purchase,20.5,2026-02-10 12:10:06
TXN-100398,CUST-10813,STR-001,Paint,PURCHASE,$51.7,2026-03-02 23:10:06
TXN-100399,CUST-10916,STR-004,Hardware,purch,$43.61,2026-02-23 14:10:06
TXN-100400,CUST-10361,STR-003,Paint,purch,61.98,2026-02-17 02:10:06
TXN-100401,,STR-004,Garden,purch,94.81,2026-02-26 11:10:06
TXN-100402,CUST-10390,STR-002,Lumber,Purchase,60.97,2026-02-07 21:10:06
TXN-100403,CUST-10309,STR-002,Hardware,PURCHASE,110.12,2026-02-14 06:10:06
TXN-100404,CUST-10279,STR-002,Paint,Purchase,67.01,2026-03-03 21:10:06
TXN-100405,CUST-10424,STR-001,Hardware,purch,130.91,2026-02-27 13:10:06
TXN-100406,CUST-10532,STR-002,Garden,purch,122.27,2026-02-05 17:10:06
TXN-100407,CUST-10205,STR-002,Hardware,Purchase,144.11,2026-02-05 04:10:06
TXN-100408,CUST-10085,STR-001,Hardware,Purchase,137.89,2026-03-03 16:10:06
TXN-100409,CUST-10226,STR-001,Lumber,Purchase,$45.97,2026-02-28 10:10:06
TXN-100410,CUST-10724,STR-002,Garden,purch,$102.19,2026-02-24 05:10:06
TXN-100411,CUST-10124,STR-002,Lumber,Purchase,$114.93,2026-02-20 13:10:06
TXN-100412,CUST-10957,STR-001,Lumber,purch,14.89,2026-02-14 16:10:06
TXN-100413,CUST-10902,STR-003,Hardware,PURCHASE,125.87,2026-02-06 02:10:06
TXN-100414,CUST-10049,STR-003,Hardware,RETURN,23.49,2026-02-13 00:10:06
TXN-100415,CUST-10852,STR-001,Paint,PURCHASE,$83.92,2026-02-27 11:10:06
TXN-100416,CUST-10842,STR-002,Paint,PURCHASE,54.38,2026-02-23 10:10:06
TXN-100417,CUST-10797,STR-003,Paint,Purchase,116.19,2026-02-04 17:10:06
TXN-100418,CUST-10414,STR-003,Lumber,PURCHASE,95.16,2026-03-03 00:10:06
TXN-100419,CUST-10385,STR-003,Lumber,purch,14.27,2026-03-04 12:10:06
TXN-100420,CUST-10013,STR-004,Garden,purch,48.45,2026-03-05 01:10:06
TXN-100421,CUST-10670,STR-002,Paint,purch,97.68,2026-02-25 04:10:06
TXN-100422,CUST-10157,STR-003,Paint,PURCHASE,144.1,2026-02-19 07:10:06
TXN-100423,CUST-10493,STR-003,Garden,Purchase,45.96,2026-02-08 10:10:06
TXN-100424,CUST-10216,STR-001,Hardware,PURCHASE,$25.03,2026-02-17 17:10:06
TXN-100425,CUST-10073,STR-003,Garden,purch,101.61,2026-02-18 12:10:06
TXN-100426,CUST-10680,STR-004,Garden,Purchase,17.72,2026-02-18 01:10:06
TXN-100427,CUST-10376,STR-003,Paint,PURCHASE,$64.48,2026-03-04 20:10:06
TXN-100428,CUST-10597,STR-001,Paint,Purchase,123.67,2026-02-27 04:10:06
TXN-100429,CUST-10919,STR-003,Hardware,PURCHASE,54.11,2026-02-16 15:10:06
TXN-100430,CUST-10983,STR-002,Lumber,purch,133.44,2026-02-25 10:10:06
TXN-100431,CUST-10633,STR-001,Lumber,PURCHASE,140.71,2026-03-04 01:10:06
TXN-100432,CUST-10251,STR-002,Paint,purch,91.24,2026-02-18 01:10:06
TXN-100433,CUST-10749,STR-003,Paint,purch,102.82,2026-02-18 17:10:06
TXN-100434,CUST-10406,STR-001,Garden,ret,$115.82,2026-02-23 03:10:06
TXN-100435,CUST-10181,STR-004,Lumber,Purchase,77.36,2026-02-05 07:10:06
TXN-100436,CUST-10175,STR-001,Lumber,PURCHASE,10.31,2026-02-11 09:10:06
TXN-100437,CUST-10306,STR-004,Lumber,Purchase,$112.42,2026-02-16 00:10:06
TXN-100438,CUST-10507,STR-004,Paint,Purchase,92.51,2026-02-06 22:10:06
TXN-100439,CUST-10496,STR-002,Lumber,Purchase,$48.19,2026-02-03 06:10:06
TXN-100440,CUST-10665,STR-001,Paint,purch,$66.84,2026-02-18 19:10:06
TXN-100441,CUST-10294,STR-002,Lumber,PURCHASE,$58.16,2026-02-17 16:10:06
TXN-100442,CUST-10893,STR-001,Lumber,purch,31.42,2026-02-24 01:10:06
TXN-100443,CUST-10246,STR-003,Paint,Purchase,61.09,2026-02-26 00:10:06
TXN-100444,CUST-10466,STR-004,Paint,PURCHASE,97.47,2026-03-04 12:10:06
TXN-100445,CUST-10205,STR-001,Hardware,purch,138.19,2026-02-19 02:10:06
TXN-100446,CUST-10999,STR-004,Garden,Purchase,91.27,2026-02-08 13:10:06
TXN-100447,CUST-10945,STR-003,Garden,purch,94.82,2026-02-09 03:10:06
TXN-100448,CUST-10595,STR-001,Hardware,purch,12.16,2026-02-28 11:10:06
TXN-100449,CUST-10782,STR-004,Paint,purch,81.2,2026-02-27 06:10:06
TXN-100450,CUST-10942,STR-004,Paint,Purchase,44.23,2026-02-13 10:10:06
TXN-100451,CUST-10239,STR-004,Lumber,PURCHASE,$138.41,2026-02-12 05:10:06
TXN-100452,CUST-10773,STR-004,Paint,purch,21.21,2026-03-04 02:10:06
TXN-100453,CUST-10714,STR-001,Hardware,purch,44.19,2026-02-06 02:10:06
TXN-100454,CUST-10184,STR-004,Lumber,RETURN,38.4,2026-02-05 19:10:06
TXN-100455,CUST-10629,STR-001,Hardware,purch,39.64,2026-02-03 06:10:06
TXN-100456,CUST-10477,STR-003,Hardware,PURCHASE,$27.02,2026-03-02 08:10:06
TXN-100457,CUST-10153,STR-002,Hardware,PURCHASE,$57.63,2026-02-19 14:10:06
TXN-100458,CUST-10832,STR-002,Paint,PURCHASE,$52.17,2026-02-21 14:10:06
TXN-100459,CUST-10852,STR-002,Hardware,Purchase,77.61,2026-02-03 19:10:06
TXN-100460,CUST-10727,STR-003,Garden,purch,87.94,2026-02-23 16:10:06
TXN-100461,CUST-10240,STR-001,Garden,PURCHASE,$89.27,2026-02-21 12:10:06
TXN-100462,CUST-10312,STR-001,Lumber,purch,71.56,2026-02-14 07:10:06
TXN-100463,CUST-10416,STR-002,Hardware,PURCHASE,46.24,2026-02-12 09:10:06
TXN-100464,CUST-10690,STR-004,Paint,RETURN,90.47,2026-02-28 11:10:06
TXN-100465,CUST-10136,STR-003,Garden,PURCHASE,$141.6,2026-02-17 06:10:06
TXN-100466,CUST-10345,STR-002,Hardware,purch,$17.18,2026-02-09 08:10:06
TXN-100467,CUST-10826,STR-002,Garden,PURCHASE,64.48,2026-02-15 02:10:06
TXN-100468,CUST-10067,STR-002,Hardware,PURCHASE,42.07,2026-02-16 06:10:06
TXN-100469,CUST-10407,STR-002,Garden,PURCHASE,114.63,2026-02-28 22:10:06
TXN-100470,CUST-10080,STR-003,Garden,Purchase,93.88,2026-02-04 00:10:06
TXN-100471,CUST-10770,STR-004,Paint,Purchase,122.45,2026-02-11 22:10:06
TXN-100472,CUST-10784,STR-003,Lumber,PURCHASE,94.59,2026-02-22 23:10:06
TXN-100473,CUST-10996,STR-003,Hardware,purch,143.67,2026-02-23 11:10:06
TXN-100474,CUST-10710,STR-003,Lumber,PURCHASE,33.5,2026-03-01 10:10:06
TXN-100475,CUST-10471,STR-001,Garden,Purchase,44.73,2026-02-24 04:10:06
TXN-100476,CUST-10235,STR-001,Paint,PURCHASE,$62.36,2026-02-11 07:10:06
TXN-100477,CUST-10861,STR-003,Lumber,purch,$62.54,2026-02-25 13:10:06
TXN-100478,CUST-10291,STR-004,Lumber,RETURN,$83.46,2026-02-03 08:10:06
TXN-100479,CUST-10039,STR-002,Hardware,purch,15.94,2026-02-23 07:10:06
TXN-100480,CUST-10690,STR-002,Hardware,PURCHASE,$80.4,2026-02-06 05:10:06
TXN-100481,CUST-10002,STR-002,Lumber,purch,124.05,2026-02-26 16:10:06
TXN-100482,CUST-10423,STR-001,Garden,purch,148.8,2026-02-08 07:10:06
TXN-100483,CUST-10041,STR-002,Hardware,Purchase,113.1,2026-02-22 01:10:06
TXN-100484,CUST-10374,STR-003,Hardware,PURCHASE,27.81,2026-02-21 11:10:06
TXN-100485,CUST-10512,STR-003,Garden,PURCHASE,125.35,2026-02-03 17:10:06
TXN-100486,CUST-10812,STR-001,Garden,purch,45.37,2026-03-05 00:10:06
TXN-100487,CUST-10208,STR-003,Paint,purch,$117.89,2026-02-18 13:10:06
TXN-100488,CUST-10178,STR-004,Paint,purch,27.95,2026-02-11 23:10:06
TXN-100489,CUST-10847,STR-003,Lumber,PURCHASE,50.36,2026-03-03 18:10:06
TXN-100490,CUST-10608,STR-003,Paint,purch,45.49,2026-03-02 13:10:06
TXN-100491,CUST-10355,STR-002,Lumber,Purchase,21.15,2026-02-13 05:10:06
TXN-100492,CUST-10504,STR-001,Hardware,Return,82.63,2026-02-20 10:10:06
TXN-100493,CUST-10806,STR-003,Lumber,Purchase,$64.2,2026-02-15 02:10:06
TXN-100494,CUST-10700,STR-002,Garden,Purchase,$28.0,2026-02-22 16:10:06
TXN-100495,CUST-10151,STR-002,Garden,purch,117.41,2026-02-13 00:10:06
TXN-100496,CUST-10069,STR-002,Hardware,Purchase,97.64,2026-02-16 20:10:06
TXN-100497,CUST-10497,STR-003,Hardware,PURCHASE,42.57,2026-02-20 21:10:06
TXN-100498,CUST-10433,STR-003,Lumber,Return,$95.11,2026-02-10 11:10:06
TXN-100499,CUST-10044,STR-002,Lumber,Purchase,148.99,2026-02-17 01:10:06
TXN-100500,CUST-10012,STR-004,Garden,purch,115.52,2026-02-18 19:10:06
TXN-100501,CUST-10368,STR-004,Lumber,Purchase,$29.27,2026-02-19 09:10:06
TXN-100502,CUST-10469,STR-002,Garden,PURCHASE,121.52,2026-02-07 22:10:06
TXN-100503,CUST-10196,STR-002,Paint,PURCHASE,35.08,2026-02-25 03:10:06
TXN-100504,CUST-10126,STR-004,Lumber,PURCHASE,11.32,2026-02-09 04:10:06
TXN-100505,CUST-10540,STR-001,Hardware,PURCHASE,90.55,2026-02-08 09:10:06
TXN-100506,CUST-10957,STR-002,Hardware,PURCHASE,58.99,2026-03-04 12:10:06
TXN-100507,CUST-10179,STR-001,Lumber,purch,$134.34,2026-02-09 15:10:06
TXN-100508,CUST-10935,STR-004,Garden,Purchase,60.68,2026-02-13 08:10:06
TXN-100509,CUST-10908,STR-002,Hardware,PURCHASE,80.88,2026-02-08 17:10:06
TXN-100510,CUST-10307,STR-003,Garden,Purchase,$72.31,2026-02-04 11:10:06
TXN-100511,CUST-10719,STR-002,Hardware,purch,52.02,2026-03-01 05:10:06
TXN-100512,CUST-10873,STR-004,Garden,Purchase,108.11,2026-02-05 16:10:06
TXN-100513,CUST-10676,STR-002,Lumber,Purchase,$139.81,2026-02-10 20:10:06
TXN-100514,CUST-10890,STR-002,Garden,Return,47.51,2026-02-07 14:10:06
TXN-100515,CUST-10465,STR-003,Garden,PURCHASE,54.94,2026-02-07 04:10:06
TXN-100516,CUST-10831,STR-004,Lumber,purch,66.0,2026-02-10 02:10:06
TXN-100517,CUST-10201,STR-004,Hardware,PURCHASE,$148.8,2026-02-12 03:10:06
TXN-100518,CUST-10149,STR-003,Paint,purch,$79.63,2026-02-14 03:10:06
TXN-100519,CUST-10515,STR-002,Paint,Purchase,44.42,2026-02-03 07:10:06
TXN-100520,CUST-10899,STR-003,Paint,Purchase,21.83,2026-02-25 06:10:06
TXN-100521,CUST-10067,STR-003,Hardware,Purchase,$129.99,2026-02-21 09:10:06
TXN-100522,CUST-10444,STR-004,Paint,Purchase,101.48,2026-02-03 18:10:06
TXN-100523,CUST-10950,STR-004,Hardware,Purchase,$60.99,2026-02-15 19:10:06
TXN-100524,CUST-10147,STR-003,Paint,Purchase,43.11,2026-02-26 11:10:06
TXN-100525,CUST-10556,STR-001,Paint,purch,$126.19,2026-02-12 16:10:06
TXN-100526,CUST-10133,STR-003,Lumber,PURCHASE,$103.88,2026-02-10 15:10:06
TXN-100527,CUST-10971,STR-001,Paint,PURCHASE,$57.76,2026-02-06 09:10:06
TXN-100528,CUST-10754,STR-003,Hardware,PURCHASE,133.31,2026-02-18 11:10:06
TXN-100529,CUST-10167,STR-004,Lumber,purch,31.05,2026-03-04 16:10:06
TXN-100530,CUST-10454,STR-001,Garden,PURCHASE,142.76,2026-02-28 22:10:06
TXN-100531,CUST-10199,STR-001,Garden,purch,$120.15,2026-02-18 20:10:06
TXN-100532,CUST-10842,STR-001,Paint,purch,82.55,2026-02-08 09:10:06
TXN-100533,CUST-10970,STR-001,Paint,Purchase,98.9,2026-03-02 00:10:06
TXN-100534,CUST-10578,STR-004,Lumber,purch,83.06,2026-02-20 05:10:06
TXN-100535,CUST-10918,STR-001,Paint,Purchase,73.89,2026-02-26 09:10:06
TXN-100536,CUST-10716,STR-004,Paint,PURCHASE,30.55,2026-03-03 11:10:06
TXN-100537,CUST-10825,STR-002,Garden,PURCHASE,$75.75,2026-03-02 14:10:06
TXN-100538,CUST-10988,STR-003,Garden,Purchase,85.98,2026-02-18 15:10:06
TXN-100539,CUST-10660,STR-002,Garden,Purchase,$71.68,2026-02-03 13:10:06
TXN-100540,CUST-10206,STR-002,Paint,Purchase,$34.83,2026-02-03 12:10:06
TXN-100541,CUST-10203,STR-001,Garden,purch,146.24,2026-03-04 05:10:06
TXN-100542,CUST-10775,STR-004,Garden,purch,68.6,2026-02-23 13:10:06
TXN-100543,CUST-10177,STR-004,Lumber,PURCHASE,31.76,2026-02-16 19:10:06
TXN-100544,CUST-10850,STR-001,Paint,purch,85.32,2026-02-17 18:10:06
TXN-100545,CUST-10468,STR-001,Hardware,PURCHASE,$80.85,2026-02-25 16:10:06
TXN-100546,CUST-10080,STR-003,Hardware,PURCHASE,$132.96,2026-02-19 19:10:06
TXN-100547,CUST-10134,STR-002,Lumber,PURCHASE,52.38,2026-02-21 07:10:06
TXN-100548,CUST-10322,STR-003,Hardware,PURCHASE,94.75,2026-02-13 18:10:06
TXN-100549,CUST-10571,STR-003,Paint,PURCHASE,$143.77,2026-02-26 03:10:06
TXN-100550,CUST-10082,STR-002,Hardware,Purchase,$16.41,2026-02-26 15:10:06
TXN-100551,CUST-10486,STR-004,Paint,PURCHASE,54.56,2026-03-02 05:10:06
TXN-100552,CUST-10179,STR-003,Lumber,PURCHASE,$99.27,2026-02-06 15:10:06
TXN-100553,CUST-10631,STR-004,Paint,purch,112.91,2026-02-08 17:10:06
TXN-100554,CUST-10783,STR-003,Hardware,purch,$55.1,2026-02-15 18:10:06
TXN-100555,CUST-10561,STR-002,Garden,PURCHASE,$72.47,2026-02-24 20:10:06
TXN-100556,CUST-10150,STR-004,Lumber,purch,$129.9,2026-02-14 03:10:06
TXN-100557,CUST-10430,STR-002,Hardware,Purchase,116.9,2026-02-09 12:10:06
TXN-100558,CUST-10284,STR-002,Paint,PURCHASE,123.38,2026-02-18 15:10:06
TXN-100559,CUST-10886,STR-003,Lumber,Purchase,$80.41,2026-03-01 04:10:06
TXN-100560,CUST-10514,STR-003,Garden,PURCHASE,71.92,2026-02-28 12:10:06
TXN-100561,CUST-10809,STR-002,Lumber,ret,$69.43,2026-02-19 15:10:06
TXN-100562,CUST-10023,STR-004,Garden,PURCHASE,103.68,2026-02-17 01:10:06
TXN-100563,CUST-10276,STR-002,Paint,purch,104.48,2026-02-24 12:10:06
TXN-100564,CUST-10645,STR-004,Paint,purch,55.42,2026-02-24 10:10:06
TXN-100565,CUST-10594,STR-001,Hardware,Purchase,20.1,2026-02-16 09:10:06
TXN-100566,CUST-10114,STR-002,Lumber,Purchase,22.13,2026-02-28 15:10:06
TXN-100567,CUST-10708,STR-001,Garden,Purchase,$57.11,2026-02-22 01:10:06
TXN-100568,CUST-10136,STR-001,Paint,Purchase,11.01,2026-03-05 00:10:06
TXN-100569,CUST-10577,STR-001,Hardware,ret,$11.26,2026-02-24 01:10:06
TXN-100570,CUST-10566,STR-002,Hardware,PURCHASE,$42.93,2026-02-20 11:10:06
TXN-100571,CUST-10279,STR-003,Hardware,ret,47.1,2026-02-21 06:10:06
TXN-100572,CUST-10702,STR-001,Garden,PURCHASE,91.27,2026-02-19 12:10:06
TXN-100573,CUST-10804,STR-002,Lumber,Purchase,146.86,2026-02-24 12:10:06
TXN-100574,CUST-10556,STR-003,Hardware,purch,44.03,2026-02-08 17:10:06
TXN-100575,CUST-10208,STR-004,Garden,PURCHASE,$99.3,2026-02-14 14:10:06
TXN-100576,CUST-10416,STR-002,Garden,Purchase,120.42,2026-02-27 12:10:06
TXN-100577,CUST-11000,STR-002,Lumber,PURCHASE,$112.82,2026-02-18 21:10:06
TXN-100578,CUST-10933,STR-004,Garden,purch,114.39,2026-02-03 13:10:06
TXN-100579,CUST-10976,STR-002,Lumber,Purchase,51.42,2026-02-09 14:10:06
TXN-100580,CUST-10436,STR-003,Hardware,PURCHASE,106.24,2026-02-03 09:10:06
TXN-100581,,STR-001,Hardware,Purchase,$123.76,2026-02-09 06:10:06
TXN-100582,CUST-10602,STR-004,Hardware,purch,129.24,2026-02-25 06:10:06
TXN-100583,CUST-10412,STR-004,Garden,PURCHASE,83.41,2026-02-13 08:10:06
TXN-100584,CUST-10736,STR-004,Hardware,Purchase,119.01,2026-02-12 00:10:06
TXN-100585,CUST-10127,STR-004,Garden,purch,110.53,2026-02-09 12:10:06
TXN-100586,CUST-10252,STR-004,Paint,PURCHASE,36.83,2026-02-04 16:10:06
TXN-100587,CUST-10472,STR-002,Garden,Purchase,$85.69,2026-02-06 12:10:06
TXN-100588,CUST-10639,STR-001,Paint,Purchase,125.53,2026-02-10 03:10:06
TXN-100589,CUST-10669,STR-004,Garden,Purchase,47.93,2026-03-03 20:10:06
TXN-100590,CUST-10166,STR-003,Hardware,Purchase,99.1,2026-02-11 04:10:06
TXN-100591,CUST-10365,STR-001,Paint,PURCHASE,55.82,2026-03-01 21:10:06
TXN-100592,CUST-10135,STR-004,Lumber,Purchase,50.15,2026-02-08 06:10:06
TXN-100593,CUST-10891,STR-004,Hardware,Purchase,136.42,2026-03-03 04:10:06
TXN-100594,CUST-10740,STR-002,Lumber,ret,11.68,2026-02-12 11:10:06
TXN-100595,CUST-10758,STR-004,Paint,PURCHASE,$12.97,2026-02-19 03:10:06
TXN-100596,CUST-10181,STR-004,Hardware,purch,51.45,2026-02-19 18:10:06
TXN-100597,CUST-10310,STR-002,Garden,purch,59.14,2026-02-28 16:10:06
TXN-100598,CUST-10003,STR-004,Hardware,Purchase,$145.18,2026-02-07 14:10:06
TXN-100599,CUST-10573,STR-004,Lumber,PURCHASE,113.28,2026-02-07 13:10:06
TXN-100600,CUST-10036,STR-003,Hardware,Purchase,$20.88,2026-02-14 19:10:06
TXN-100601,CUST-10861,STR-001,Garden,Purchase,39.63,2026-02-12 02:10:06
TXN-100602,CUST-10511,STR-001,Lumber,purch,58.13,2026-02-21 01:10:06
TXN-100603,CUST-10807,STR-004,Hardware,PURCHASE,88.03,2026-02-07 05:10:06
TXN-100604,CUST-10177,STR-003,Paint,PURCHASE,$98.57,2026-02-07 20:10:06
TXN-100605,CUST-10804,STR-004,Garden,purch,14.06,2026-02-08 19:10:06
TXN-100606,CUST-10843,STR-004,Lumber,Purchase,62.0,2026-02-24 03:10:06
TXN-100607,CUST-10787,STR-002,Hardware,Purchase,$148.44,2026-02-19 02:10:06
